elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000053, 10.000053, 14559, 2249, 10175.6, 9666, 16076, 22389, 48898, 277349, 0
20.000033, 9.99998, 14685, 2285, 10001.9, 9747, 15516, 19784, 26168, 54173, 0
30.000031, 9.999998, 15252, 2059, 9403.7, 8925, 15147, 19696, 26835, 540368, 0
40.000033, 10.000002, 15578, 2444, 9323.1, 8924, 14739, 19204, 26088, 413384, 0
50.000041, 10.000008, 14894, 2281, 9732.5, 9248, 15387, 20608, 27260, 1111632, 0
60.001014, 10.000973, 15569, 2496, 9402.7, 9063, 14689, 18646, 25788, 277992, 0
70.001009, 9.999995, 15664, 1855, 9169.8, 8779, 14400, 18620, 27032, 351033, 0
80.001032, 10.000023, 16152, 1865, 9062.6, 8752, 14166, 17484, 23556, 211388, 0
90.001006, 9.999974, 15456, 2277, 9198.2, 8607, 14076, 18161, 26223, 718181, 0
100.00104, 10.000034, 16346, 2560, 9017.5, 8655, 14099, 18428, 25177, 32122, 0
110.001009, 9.999969, 16225, 1936, 8909.6, 8532, 13846, 17063, 23024, 441137, 0
120.00104, 10.000031, 15965, 2491, 9289.3, 8963, 14566, 17853, 25134, 59620, 0
130.001006, 9.999966, 15987, 2406, 9146.3, 8709, 14601, 19620, 29341, 104215, 0
140.001029, 10.000023, 15930, 2253, 9069.1, 8653, 14648, 19577, 25823, 33214, 0
150.001002, 9.999973, 15935, 2310, 9222.5, 8829, 14641, 18806, 27450, 138933, 0
160.001067, 10.000065, 15877, 2257, 9222.9, 8892, 14320, 17896, 25389, 53014, 0
170.000033, 9.998966, 15973, 2289, 9144.2, 8773, 14482, 19527, 26187, 171271, 0
180.000054, 10.000021, 15651, 2557, 9345.4, 9001, 14766, 18918, 27219, 55400, 0
190.000059, 10.000005, 15422, 2371, 9337.5, 8931, 14677, 18560, 28890, 404784, 0
200.000033, 9.999974, 15626, 2271, 9406.4, 9049, 14783, 18809, 28711, 137557, 0
210.001011, 10.000978, 16033, 2492, 9145.0, 8802, 14327, 18126, 26957, 60534, 0
220.001008, 9.999997, 15960, 2312, 9197.2, 8814, 14244, 18399, 39730, 164606, 0
