elapsed, window, total, successful, failed
10.00004, 10.00004, 41291, 41291, 0
20.000614, 10.000574, 34500, 34500, 0
30.000524, 9.99991, 32344, 32344, 0
40.000541, 10.000017, 32974, 32974, 0
50.000621, 10.00008, 30208, 30208, 0
60.000563, 9.999942, 30352, 30352, 0
70.000632, 10.000069, 31379, 31379, 0
80.000552, 9.99992, 29328, 29328, 0
90.000584, 10.000032, 30630, 30630, 0
100.000516, 9.999932, 29970, 29970, 0
110.000539, 10.000023, 32951, 32951, 0
120.000519, 9.99998, 31220, 31220, 0
130.000537, 10.000018, 29231, 29231, 0
140.000545, 10.000008, 29690, 29690, 0
150.000514, 9.999969, 31212, 31212, 0
160.000526, 10.000012, 30728, 30728, 0
170.000533, 10.000007, 30266, 30266, 0
180.000536, 10.000003, 30476, 30476, 0
190.000528, 9.999992, 31454, 31454, 0
200.000515, 9.999987, 30134, 30134, 0
210.000521, 10.000006, 29918, 29918, 0
220.000529, 10.000008, 30814, 30814, 0
230.000729, 10.0002, 31008, 31008, 0
240.00053, 9.999801, 31321, 31321, 0
250.00053, 10.0, 31060, 31060, 0
260.000543, 10.000013, 30974, 30974, 0
270.000539, 9.999996, 31386, 31386, 0
280.000527, 9.999988, 30956, 30956, 0
290.000521, 9.999994, 31642, 31642, 0
300.000575, 10.000054, 28508, 28508, 0
310.000534, 9.999959, 29497, 29497, 0
320.000528, 9.999994, 28453, 28453, 0
330.000522, 9.999994, 29512, 29512, 0
340.00055, 10.000028, 30104, 30104, 0
350.000596, 10.000046, 30864, 30864, 0
360.000582, 9.999986, 31105, 31105, 0
370.000522, 9.99994, 31102, 31102, 0
380.000519, 9.999997, 29850, 29850, 0
390.000552, 10.000033, 28966, 28966, 0
400.000537, 9.999985, 29978, 29978, 0
410.00057, 10.000033, 30114, 30114, 0
420.000525, 9.999955, 29560, 29560, 0
430.000526, 10.000001, 31700, 31700, 0
440.000525, 9.999999, 29599, 29599, 0
450.000566, 10.000041, 30462, 30462, 0
460.000538, 9.999972, 30031, 30031, 0
470.00053, 9.999992, 30699, 30699, 0
480.000533, 10.000003, 30497, 30497, 0
490.000554, 10.000021, 31400, 31400, 0
500.000526, 9.999972, 30741, 30741, 0
510.000519, 9.999993, 29718, 29718, 0
520.000533, 10.000014, 30095, 30095, 0
530.000514, 9.999981, 30823, 30823, 0
540.00054, 10.000026, 30567, 30567, 0
550.00053, 9.99999, 31939, 31939, 0
560.000593, 10.000063, 29130, 29130, 0
570.000567, 9.999974, 26180, 26180, 0
580.000518, 9.999951, 23695, 23695, 0
590.00054, 10.000022, 24141, 24141, 0
600.000516, 9.999976, 21279, 21279, 0
610.000516, 10.0, 18670, 18670, 0
620.00051, 9.999994, 13120, 13120, 0
630.000589, 10.000079, 13037, 13037, 0
640.000532, 9.999943, 10441, 10441, 0
650.000523, 9.999991, 7770, 7770, 0
660.000514, 9.999991, 7625, 7625, 0
670.000516, 10.000002, 7395, 7395, 0
680.000528, 10.000012, 7723, 7723, 0
690.000519, 9.999991, 7882, 7882, 0
700.000571, 10.000052, 7812, 7812, 0
710.000599, 10.000028, 7797, 7797, 0
720.000513, 9.999914, 7936, 7936, 0
730.000515, 10.000002, 7788, 7788, 0
740.000603, 10.000088, 7585, 7585, 0
750.000527, 9.999924, 7723, 7723, 0
760.000516, 9.999989, 5401, 5401, 0
770.000522, 10.000006, 4233, 4233, 0
780.000541, 10.000019, 4199, 4199, 0
790.000521, 9.99998, 4272, 4272, 0
800.000521, 10.0, 6825, 6825, 0
810.000525, 10.000004, 3696, 3696, 0
820.000537, 10.000012, 2147, 2147, 0
830.000525, 9.999988, 2122, 2122, 0
840.000522, 9.999997, 2107, 2107, 0
850.000523, 10.000001, 2128, 2128, 0
860.000517, 9.999994, 2129, 2129, 0
865.106733, 5.106216, 711, 711, 0
